id,label
455,0.658955
456,0.121025
457,0.877518
458,0.00923754
459,0.951008
460,0.536975
461,0.367163
462,0.305774
463,0.974982
464,0.137245
465,0.0515081
466,0.996559
467,0.941364
468,0.00165128
469,0.873302
470,0.801587
471,0.122214
472,0.339469
473,0.645072
474,0.823216
475,0.978676
476,0.133244
477,0.905841
478,0.0408636
479,0.767534
480,0.79118
481,0.630746
482,0.849416
483,0.891273
484,0.000490739
485,0.774728
486,0.999982
487,0.165312
488,0.0388674
489,0.983829
490,0.999752
491,0.916275
492,0.712352
493,0.0671001
494,0.0568853
495,0.735424
496,0.675547
497,0.705475
498,0.988532
499,0.999726
500,0.166921
501,0.870776
502,0.00165239
503,0.995841
504,0.0324697
505,0.00432262
506,0.0302457
507,0.999844
508,0.953092
509,0.979153
510,0.837125
511,0.863993
512,1.42851e-07
513,0.91375
514,0.0692205
515,0.973103
516,0.977219
517,0.979695
518,0.512758
519,0.00562772
520,0.0686684
521,0.321274
522,0.321916
523,0.99985
524,0.636188
525,0.192553
526,0.0332785
527,0.574973
528,0.919174
529,0.00196268
530,0.0158087
531,0.889763
532,0.827604
533,0.0847195
534,0.811909
535,0.526456
536,0.643572
537,0.232826
538,0.360852
539,0.399793
540,0.999147
541,0.0784377
542,0.993438
543,0.274521
544,0.292724
545,0.999012
546,0.697316
547,0.91701
548,0.30559
549,0.324231
550,0.303944
551,0.245585
552,0.962522
553,0.266261
554,0.0726173
555,0.98546
556,0.0026444
557,0.999992
558,0.891589
559,1.0
560,0.780925
561,0.0269256
562,0.0687249
563,0.0875072
564,0.0100683
565,0.975035
566,0.0300782
567,0.107925
568,0.917651
569,0.614156
570,0.000366291
571,0.908407
572,0.912864
573,0.289108
574,0.903583
575,0.0357198
576,0.701674
577,0.571722
578,0.00209359
579,9.29705e-05
580,0.672683
581,0.919564
582,0.827123
583,0.434292
584,0.301721
585,0.819102
586,0.165397
587,0.0148616
588,0.338724
589,0.336608
590,0.999884
591,0.930044
592,0.133335
593,0.950767
594,0.897335
595,0.60501
596,0.0679254
597,0.737386
598,0.971975
599,0.00140943
600,0.797292
601,0.875001
602,0.342115
603,0.487822
604,0.674545
605,0.0616929
606,0.242612
607,0.697244
608,0.730854
609,0.393593
610,0.798412
611,0.240883
612,0.986173
613,0.0395323
614,0.572098
615,0.251483
616,0.782918
617,0.967636
618,0.171184
619,0.184496
620,0.994914
621,4.38677e-05
622,0.00014001
623,0.0972543
624,0.524592
625,0.182896
626,0.984845
627,0.0431845
628,0.012545
629,0.996106
630,0.999996
631,0.580729
632,0.970221
633,0.988219
634,0.000199065
635,0.934017
636,0.646489
637,0.999968
638,0.00072252
639,0.0440295
640,0.76196
641,0.264555
642,0.0869176
643,0.910424
644,0.953267
645,0.538573
646,0.536357
647,0.159369
648,0.052216
649,0.829225
650,0.962665
651,0.782172
652,0.995652
653,0.0661204
654,0.929154
655,0.553968
656,0.829331
657,0.986421
658,0.968301
659,0.360791
660,0.479863
661,0.999457
662,3.13904e-05
663,0.0120352
664,0.103956
665,0.0020325
666,0.358122
667,0.902593
668,0.855373
669,0.999969
670,0.984705
671,1.51425e-06
672,0.125529
673,0.0586548
674,0.246626
675,0.240115
676,0.748301
677,0.0649037
678,0.202736
679,0.371594
680,0.0826648
681,0.787114
682,0.0149082
683,0.294048
684,0.706448
685,0.877018
686,0.816251
687,0.431065
688,0.976923
689,0.236635
690,0.51577
691,0.634378
692,0.828445
693,0.874336
694,0.907402
695,0.999999
696,0.0274503
697,0.178016
698,0.00949431
699,0.0127841
700,0.892593
701,0.220639
702,0.00130583
703,0.117611
704,0.69372
705,0.999869
706,0.509632
707,0.97577
708,0.998546
709,0.96964
710,0.859543
711,0.43684
712,0.992799
713,0.997438
714,0.00215728
715,0.999576
716,0.50172
717,0.1492
718,0.999973
719,0.969303
720,0.0306455
721,0.0413013
722,0.0011334
723,0.919071
724,0.932999
725,0.992335
726,0.0557785
727,0.996086
728,0.0113585
729,0.0232093
730,0.997198
731,0.90726
732,0.493178
733,0.210943
734,0.0926649
735,0.935733
736,0.534253
737,0.0461251
738,0.996067
739,0.733469
740,0.607418
741,0.103913
742,0.943038
743,0.621171
744,0.521078
745,0.99877
746,0.977397
747,0.999603
748,0.457134
749,0.00279167
750,0.987648
751,0.802922
752,0.990735
753,0.920923
754,0.0507427
755,0.000930284
756,0.0397061
757,0.763764
758,0.1095
759,0.325862
760,0.837543
761,0.766893
762,0.122034
763,0.866159
764,0.593221
765,0.987684
766,0.924043
767,0.884024
768,0.463592
769,0.709254
770,0.999679
771,0.0183905
772,0.496855
773,0.252161
774,0.625921
775,0.0275383
776,0.196344
777,0.952203
778,0.116837
779,0.999997
780,0.95103
781,0.484059
782,0.699144
783,0.962549
784,0.988633
785,0.104919
786,0.962109
787,0.00312928
788,0.805829
789,0.987648
790,0.911241
791,0.991041
792,0.978419
793,0.996566
794,0.751458
795,0.0511547
796,0.70568
797,0.942017
798,0.878735
799,0.14381
800,0.739324
801,0.0197892
802,0.148757
803,0.200183
804,0.00250433
805,0.891824
806,0.983634
807,0.998894
808,0.903365
809,0.938346
810,0.968766
811,0.254411
812,0.858648
813,0.0955538
814,0.594263
815,0.968169
816,0.888611
817,0.763779
818,0.670329
819,0.667941
820,0.157891
821,0.962275
822,0.111292
823,0.999998
824,0.117911
825,0.0397094
826,1.0
827,0.00881282
828,0.964842
829,0.847519
830,0.144604
831,0.0924608
832,0.985024
833,0.993072
834,0.694776
835,1.0
836,0.0225569
837,0.95835
838,0.125485
839,0.972807
840,0.424631
841,0.0278079
842,0.999946
843,0.535769
844,0.625882
845,0.991948
846,0.990234
847,0.0292724
848,0.997189
849,0.0482541
850,0.101735
851,0.906844
852,0.0485086
853,0.999703
854,0.81475
855,0.00948258
856,0.0869833
857,0.803094
858,0.940753
859,0.000589788
860,0.791985
861,0.998303
862,0.926447
863,0.80692
864,0.936035
865,0.755867
866,0.95861
867,0.188881
868,0.277206
869,0.652561
870,0.997209
871,0.984983
872,0.828306
873,0.899573
874,0.999928
875,0.238877
876,1.0
877,0.000239005
878,0.908946
879,0.805565
880,0.586622
881,0.083391
882,0.999986
883,0.691662
884,0.956801
885,0.750565
886,0.538183
887,0.953269
888,0.00218201
889,0.0201998
890,0.290558
891,0.446733
892,0.397772
893,0.995745
894,0.0687252
895,0.556527
896,0.333589
897,0.273477
898,0.124243
899,0.973735
900,0.998971
901,0.887432
902,0.406165
903,0.999993
904,0.990711
905,0.0327176
906,0.100394
907,0.937643
908,0.97301
909,0.372757
910,0.0127725
911,0.0673429
912,0.861304
913,0.927115
914,0.758209
915,0.216445
916,0.380584
917,0.003581
918,0.960768
919,0.00888495
920,0.385686
921,0.173335
922,0.777181
923,0.992622
924,0.205263
925,0.000161399
926,0.273459
927,0.00154501
928,0.217806
929,0.608725
930,0.999994
931,0.123893
932,0.196921
933,0.0284863
934,0.703624
935,0.811265
936,0.948244
937,0.213689
938,0.0764446
939,0.251463
940,0.998642
941,0.202214
942,0.0411195
943,0.157032
944,0.69707
945,0.999963
946,0.735726
947,0.754523
948,0.00073385
949,0.988654
950,0.999773
951,0.107116
952,0.126728
953,0.992428
954,0.747644
955,0.917134
956,0.963447
957,0.0910624
958,0.999996
959,0.294183
960,0.931835
961,0.0728051
962,0.349142
963,0.962732
964,0.176908
965,0.0671173
966,0.892684
967,0.0449401
968,0.413671
969,0.977714
970,0.961703
971,0.898489
972,0.347007
973,0.206672
974,0.999846
975,0.537392
976,0.555896
977,0.143214
978,0.632346
979,0.99311
980,0.971458
981,0.788203
982,0.728231
983,0.995785
984,0.978708
985,0.27603
986,1.00625e-05
987,0.197839
988,0.458393
989,0.892282
990,0.0660567
991,0.0802599
992,0.806408
993,0.580805
994,0.151612
995,0.657781
996,0.657044
997,0.894226
998,0.970158
999,0.63741
1000,0.973753
1001,0.202689
1002,0.963165
1003,0.99751
1004,0.989992
1005,0.0226173
1006,0.985382
1007,0.966245
1008,0.205858
1009,0.973682
1010,0.953558
1011,0.165623
1012,0.973226
1013,0.102674
1014,0.992619
1015,0.0177025
1016,0.700074
1017,0.0483289
1018,0.9668
1019,0.996283
1020,0.017608
1021,0.546066
1022,0.136983
1023,0.0602099
1024,0.631758
1025,0.0251804
1026,0.090166
1027,0.0430296
1028,0.00307773
1029,0.0136821
1030,0.108404
1031,0.559135
1032,0.76869
1033,0.488536
1034,1.0
1035,0.0451805
1036,0.648586
1037,0.651599
1038,0.726597
1039,0.00119718
1040,0.999995
1041,0.314852
1042,0.938284
1043,0.136911
1044,0.727956
1045,0.418421
1046,0.373599
1047,0.077233
1048,0.999993
1049,0.0803489
1050,0.317585
1051,0.36548
1052,0.926016
1053,0.999834
1054,0.966307
1055,0.348629
1056,0.969922
1057,0.980855
1058,0.65188
1059,0.967641
1060,0.0937211
1061,0.0383201
1062,0.0607844
1063,0.0591368
1064,0.50396
1065,0.480455
1066,0.999857
1067,0.970979
1068,0.208273
1069,0.233211
1070,0.991707
1071,0.115666
1072,0.933367
1073,0.237375
1074,0.821488
1075,0.896503
1076,0.0306632
1077,0.322566
1078,0.152826
1079,0.685187
1080,0.800832
1081,0.892629
1082,0.974768
1083,0.961524
1084,0.00377956
1085,0.198656
1086,0.99886
1087,0.91705
1088,0.143102
1089,0.977149
1090,0.72003
1091,0.809447
1092,0.878895
1093,0.630899
1094,0.960501
1095,0.713418
1096,0.831531
1097,0.0266109
1098,0.0459818
1099,0.0571691
1100,0.739159
1101,0.460475
1102,0.277808
1103,0.181897
1104,0.525257
1105,0.726518
1106,0.493292
1107,0.304309
1108,0.98877
1109,0.0647768
1110,0.164006
1111,0.0376882
1112,0.0655029
1113,0.0103557
1114,0.996506
1115,0.916269
1116,0.95261
1117,0.175967
1118,5.45717e-06
1119,2.53299e-08
1120,0.766728
1121,0.937662
1122,0.902686
1123,0.128364
1124,0.0297932
1125,0.0372872
1126,0.107436
1127,0.00119579
1128,6.26023e-05
1129,0.838598
1130,0.97381
1131,0.888484
1132,0.0750705
1133,0.0283211
1134,0.603309
1135,0.00443191
1136,0.939867
1137,0.326854
1138,0.0224851
1139,0.83072
1140,0.0403857
1141,0.0678517
1142,0.110185
1143,0.62433
1144,0.999599
1145,0.99372
1146,0.810922
1147,0.987634
1148,0.000575475
1149,0.915863
1150,0.107566
1151,0.999255
1152,0.0777735
1153,0.0721823
1154,0.489204
1155,0.91281
1156,0.315903
1157,0.672824
1158,0.998704
1159,0.00995273
1160,0.34365
1161,0.952013
1162,0.357776
1163,0.352621
1164,0.0349797
1165,0.340331
1166,0.967293
1167,0.681812
1168,0.064399
1169,0.832469
1170,0.739305
1171,0.340722
1172,0.940435
1173,0.841507
1174,0.970449
1175,0.995693
1176,0.0360137
1177,0.136289
1178,0.695017
1179,0.97672
1180,0.99998
1181,0.278814
1182,1.0
1183,0.926069
1184,0.961886
1185,0.166836
1186,0.988157
1187,0.0725921
1188,0.209782
1189,0.320017
1190,0.381945
1191,0.961967
1192,0.418999
1193,0.415343
1194,0.201097
1195,0.849626
1196,0.35022
1197,0.945764
1198,0.176641
1199,0.072436
1200,0.994644
1201,0.378098
1202,0.397532
1203,0.0830713
1204,0.666857
1205,0.927155
1206,0.504038
1207,0.84953
1208,0.152808
1209,0.00401332
1210,0.827978
1211,0.977575
1212,0.125182
1213,0.0215699
1214,0.487088
1215,0.899829
1216,0.967459
1217,0.965321
1218,0.680251
1219,0.688829
1220,0.0239463
1221,0.233975
1222,0.335346
1223,0.917103
1224,0.93893
1225,0.014398
1226,0.0644455
1227,0.97025
1228,0.180219
1229,0.275234
1230,0.0535811
1231,0.748442
1232,0.956714
1233,0.0620019
1234,0.832593
1235,1.0
1236,0.998863
1237,0.980174
1238,0.105377
1239,0.284214
1240,0.214234
1241,0.944659
1242,0.997693
1243,0.254624
1244,0.00377597
1245,0.174798
1246,0.186649
1247,0.169894
1248,0.886106
1249,0.0514961
1250,0.911765
1251,0.804755
1252,0.00598524
1253,0.762558
1254,0.188589
1255,0.165211
1256,9.24591e-05
1257,0.800533
1258,0.0153941
1259,0.00166326
1260,0.0115666
1261,0.903695
1262,0.829255
1263,0.47249
1264,5.34829e-07
1265,0.01787
1266,0.76568
1267,0.633922
1268,0.287892
1269,0.876218
1270,0.0109497
1271,0.959884
1272,0.99442
1273,0.983501
1274,0.284952
1275,0.856318
1276,0.784413
1277,0.0663518
1278,0.795216
1279,0.996964
1280,0.786415
1281,0.0375191
1282,0.407422
1283,0.658574
1284,0.672923
1285,0.000772864
1286,0.733342
1287,0.631305
1288,0.693665
1289,0.996584
1290,0.300933
1291,0.246609
1292,0.544514
1293,0.00353683
1294,0.958179
1295,0.312642
1296,0.137994
1297,0.0301575
1298,0.0270925
1299,0.156061
1300,0.0155768
1301,0.999979
1302,0.0407863
1303,0.497704
1304,0.139807
1305,0.978862
1306,0.931703
1307,0.0917496
1308,0.74
1309,0.282758
1310,0.0338633
1311,0.361104
1312,0.688975
1313,0.142412
1314,0.639226
1315,0.957419
1316,0.0649675
1317,0.689718
1318,0.959037
1319,0.829328
1320,0.713448
1321,0.0313488
1322,0.165622
1323,0.254789
1324,0.0188861
1325,0.00096244
1326,0.459818
1327,0.962035
1328,0.723063
1329,0.705411
1330,0.591124
1331,0.84197
1332,0.992886
1333,0.968668
1334,0.948705
1335,0.741852
1336,0.0701211
1337,0.0810287
1338,0.296516
1339,0.21517
1340,0.744682
1341,0.465033
1342,0.996879
1343,0.999933
1344,0.11556
1345,0.025558
1346,0.241168
1347,0.0108567
1348,0.0268463
1349,0.365633
1350,0.297689
1351,0.982706
1352,0.621588
1353,0.998224
1354,0.222391
1355,0.441126
1356,0.98375
1357,0.238224
1358,0.882944
1359,0.12014
1360,0.877833
1361,0.074351
1362,0.736809
1363,0.146806
1364,0.240239
1365,0.645537
1366,0.730531
1367,0.527492
1368,0.291142
1369,0.967489
1370,0.0108746
1371,0.552164
1372,0.936969
1373,0.999998
1374,0.226524
1375,0.00335938
1376,1.0
1377,0.983334
1378,0.477763
1379,0.012075
1380,0.341777
1381,0.982856
1382,0.85526
1383,0.177199
1384,0.839652
1385,0.887275
1386,0.814181
1387,0.997305
1388,0.0484055
1389,0.886219
1390,0.00149115
1391,0.125022
1392,0.676249
1393,0.973839
1394,4.63748e-08
1395,0.672941
1396,0.177068
1397,0.0862964
1398,0.47239
1399,0.999666
1400,0.98348
1401,0.877131
1402,0.963598
1403,0.173928
1404,0.303016
1405,0.886845
1406,0.173982
1407,0.481868
1408,0.069994
1409,0.81136
1410,0.0047984
1411,0.925053
1412,0.039524
1413,0.632548
1414,0.183287
1415,0.0340987
1416,0.392049
1417,0.0245586
1418,0.0064938
1419,0.690338
1420,0.737903
1421,0.987746
1422,0.169938
1423,0.237259
1424,0.970821
1425,0.291562
1426,0.0537687
1427,0.996206
1428,0.827994
1429,0.868864
1430,0.803718
1431,0.84523
1432,0.999668
1433,0.663686
1434,0.999962
1435,0.842653
1436,0.969267
1437,0.999265
1438,0.129306
1439,0.0264665
1440,0.0957565
1441,0.00017447
1442,0.675921
1443,0.891523
1444,0.619073
1445,0.986673
1446,0.0582692
1447,0.424371
1448,0.213888
1449,0.907264
1450,0.121887
1451,0.214924
1452,0.98695
1453,0.0432508
1454,0.0603047
1455,0.000357773
1456,0.223736
1457,0.737509
1458,0.617226
1459,0.000760348
1460,0.291355
1461,0.0420167
1462,0.120699
1463,0.0696547
1464,0.312541
1465,0.109117
1466,0.134576
1467,0.696588
1468,0.911611
1469,0.986053
1470,0.891581
1471,0.999958
1472,0.00262815
1473,0.520005
1474,0.0889622
1475,0.0001497
1476,0.971654
1477,0.910732
1478,0.00247587
1479,0.63935
1480,0.45174
1481,0.982726
1482,0.535586
1483,0.957116
1484,0.00192848
1485,0.0891491
1486,0.97603
1487,0.420704
1488,0.00358929
1489,0.133378
1490,0.791241
1491,0.0399096
1492,0.803514
1493,0.661736
1494,0.0329334
1495,0.991569
1496,0.373328
1497,0.972112
1498,0.999965
1499,0.73258
1500,0.160144
1501,0.684972
1502,0.0862627
1503,0.625593
1504,0.916539
1505,0.0963178
1506,0.999997
1507,0.00221345
1508,0.906284
1509,0.994984
1510,0.109319
1511,0.821464
1512,0.752972
1513,0.844509
1514,0.123771
1515,0.531225
1516,0.999987
1517,0.864898
1518,0.000936231
1519,0.703761
1520,0.031417
1521,0.914154
1522,0.0154991
1523,0.148149
1524,0.0480299
1525,0.963459
1526,0.98971
1527,0.356124
1528,0.0817664
1529,0.996321
1530,0.882074
1531,0.738582
1532,0.287883
1533,0.234954
1534,0.624294
1535,9.11886e-07
1536,0.997347
1537,0.873878
1538,0.934261
1539,0.472093
1540,0.00222466
1541,0.951944
1542,0.731503
1543,0.19923
1544,0.777925
1545,0.164945
1546,0.297026
1547,0.118167
1548,0.0940309
1549,0.994973
1550,0.150633
1551,0.0110973
1552,0.267901
1553,0.999767
1554,0.985973
1555,0.0179782
1556,0.758086
1557,0.956459
1558,5.39799e-06
1559,0.0205039
1560,0.701784
1561,0.0616674
1562,0.974363
1563,0.965748
1564,0.999616
1565,0.249609
1566,0.321356
1567,0.000497576
1568,0.993689
1569,0.466831
1570,0.00258106
1571,0.210483
1572,0.534137
1573,0.979423
1574,0.965194
1575,0.999727
1576,0.763203
1577,0.730091
1578,0.217106
1579,0.0529621
1580,0.750639
1581,0.978863
1582,0.0322988
1583,0.758593
1584,0.493477
1585,0.317875
1586,0.0908045
1587,0.392914
1588,0.0193912
1589,0.741482
1590,0.997023
1591,0.999623
1592,0.752878
1593,0.151708
1594,0.298109
1595,0.354156
1596,0.665729
1597,0.200135
1598,0.252292
1599,0.647202
1600,0.923482
1601,0.0482086
1602,0.76654
1603,0.216149
1604,0.0966885
1605,0.614066
1606,0.00729856
1607,0.00588226
1608,0.559232
1609,0.950604
1610,0.614374
1611,0.124024
1612,0.943543
1613,0.00152817
1614,0.19931
1615,0.79981
1616,0.320569
1617,0.932314
1618,0.113864
1619,0.927723
1620,0.98245
1621,0.86628
1622,0.133588
1623,0.0309541
1624,0.0824803
1625,0.0679428
1626,0.0341779
1627,0.23122
1628,0.803426
1629,0.984357
1630,0.945029
1631,0.60786
1632,0.964609
1633,0.802873
1634,0.972552
1635,0.908301
1636,0.483393
1637,0.963621
1638,0.984122
1639,0.41899
1640,0.91384
1641,0.141414
1642,0.907957
1643,0.978324
1644,0.846242
1645,0.968882
1646,0.207788
1647,0.804176
1648,0.0150871
1649,0.482459
1650,0.630799
1651,0.013295
1652,0.613709
1653,0.712564
1654,0.948038
1655,0.471327
1656,0.482701
1657,0.0479536
1658,0.998184
1659,0.992815
1660,0.50271
1661,0.084159
1662,0.867453
1663,0.158726
1664,0.458404
1665,0.0774053
1666,0.319075
1667,0.999967
1668,0.192408
1669,0.847624
1670,0.0890451
1671,0.956727
1672,0.997533
1673,0.393806
1674,0.319303
1675,0.624651
1676,0.990625
1677,0.813466
1678,0.962329
1679,0.214408
1680,0.0573679
1681,0.0207394
1682,0.985566
1683,0.0719593
1684,0.979638
1685,0.411377
1686,0.852258
1687,0.997714
1688,0.859428
1689,0.158383
1690,0.989656
1691,0.29077
1692,0.927143
1693,0.993799
1694,0.182998
1695,0.35142
1696,0.999961
1697,0.307201
1698,0.286547
1699,0.935161
1700,0.0032483
1701,0.973716
1702,0.661662
1703,0.799682
1704,0.931343
1705,0.991663
1706,0.906587
1707,0.110107
1708,0.0639024
1709,0.0311753
1710,0.0203416
1711,0.953259
1712,0.0911045
1713,0.0638651
1714,0.828622
1715,0.858917
1716,0.447012
1717,0.989909
1718,7.806e-05
1719,0.561868
1720,0.804776
1721,0.0323945
1722,0.551884
1723,0.139788
1724,0.542907
1725,0.984991
1726,0.972461
1727,0.957152
1728,0.911822
1729,0.0782204
1730,0.929714
1731,2.62713e-08
1732,0.995226
1733,0.999991
1734,0.029711
1735,0.193105
1736,0.181136
1737,0.999915
1738,0.010501
1739,0.977168
1740,0.0669578
1741,0.378458
1742,0.746066
1743,0.133135
1744,0.976885
1745,0.0123512
1746,0.974839
1747,0.786208
1748,0.269678
1749,0.167094
1750,0.545427
1751,0.998963
1752,0.387252
1753,0.495475
1754,0.395138
1755,0.996818
1756,0.577065
1757,0.164554
1758,0.753232
1759,0.992907
1760,0.0032491
1761,0.998805
1762,0.753397
1763,0.312224
1764,0.994067
1765,0.120876
1766,0.989838
1767,0.937127
1768,0.961849
1769,0.938494
1770,0.100847
1771,0.287735
1772,0.590833
1773,0.864399
1774,0.147127
1775,0.250476
1776,0.990997
1777,0.0303601
1778,0.17489
1779,0.00281664
1780,0.176338
1781,0.968415
1782,0.907428
1783,0.08361
1784,0.96604
1785,0.133993
1786,0.735478
1787,0.974438
1788,0.890712
1789,0.999917
1790,0.0369211
1791,0.979645
1792,0.209282
1793,0.970961
1794,0.990157
1795,0.0972614
1796,0.342624
1797,0.999962
1798,0.875024
1799,0.142514
1800,0.999961
1801,0.997188
1802,0.00021206
1803,0.902906
1804,0.0218387
1805,0.00532292
1806,0.388544
1807,0.873697
1808,0.292542
1809,0.88602
1810,0.587673
1811,0.999876
1812,0.219192
1813,0.868312
1814,0.998131
1815,0.780447
1816,0.893215
1817,1.0
1818,0.0313419
1819,0.511887
1820,0.0519135
1821,0.995312
1822,0.76751
