id,label
193,0.0357326
194,0.030943
195,0.979207
196,0.99714
197,0.916905
198,0.341795
199,0.949275
200,0.929944
201,0.200808
202,0.139325
203,0.989458
204,0.995195
205,0.034631
206,0.555035
207,0.133782
208,0.265028
209,0.870887
210,0.395274
211,0.974023
212,0.99991
213,0.584053
214,0.959699
215,0.980417
216,0.163812
217,0.993577
218,0.0256897
219,0.950236
220,0.99499
221,0.262512
222,0.989075
223,0.982988
224,0.0221345
225,0.882737
226,0.830981
227,0.99039
228,0.384655
229,0.957209
230,0.01169
231,0.925051
232,0.373775
233,0.251296
234,0.260511
235,0.995708
236,0.998314
237,0.022477
238,0.956045
239,0.114191
240,0.710077
241,0.976969
242,0.981084
243,0.133077
244,0.933429
245,0.992175
246,0.156464
247,0.995743
248,0.412143
249,0.0707924
250,0.999704
251,0.997804
252,0.0837418
253,0.972853
254,0.0243331
255,0.970993
256,0.0547382
257,0.989308
258,0.993656
259,0.943675
260,0.00375325
261,0.315598
262,0.758117
263,0.0195353
264,0.0612002
265,0.99328
266,0.113291
267,0.0221345
268,0.0511992
269,0.807575
270,0.922924
271,0.999632
272,0.153616
273,0.980169
274,0.0197415
275,0.405281
276,0.985565
277,0.999056
278,0.756218
279,0.424601
280,0.997452
281,0.957733
282,0.98626
283,0.896234
284,0.99549
285,0.729594
286,0.595396
287,0.0330265
288,0.433344
289,0.999228
290,0.0520267
291,0.588158
292,0.430265
293,0.331591
294,0.46619
295,0.853914
296,0.937746
297,0.992155
298,0.970624
299,0.997385
300,0.0118182
301,0.741741
302,0.88195
303,0.0322169
304,0.0472737
305,0.0343644
306,0.954582
307,0.977919
308,0.157006
309,0.62832
310,0.355215
311,0.101601
312,0.614408
313,0.951531
314,0.401237
315,0.96086
316,0.36079
317,0.996615
318,0.253034
319,0.886135
320,0.695245
321,0.908669
322,0.992269
323,0.468581
324,0.340194
325,0.9581
326,0.989564
327,0.987354
328,0.0865591
329,0.0154633
330,0.543635
331,0.169895
332,0.702794
333,0.445173
334,0.18779
335,0.579872
336,0.72842
337,0.997959
338,0.736602
339,0.913586
340,0.191745
341,0.221006
342,0.649071
343,0.139534
344,0.968784
345,0.0580527
346,0.991767
347,0.615326
348,0.921104
349,0.750461
350,0.998633
351,0.0155965
352,0.983314
353,0.540674
354,0.984636
355,0.338838
356,0.969317
357,0.0374581
358,0.991754
359,0.248575
360,0.0780767
361,0.57222
362,0.251175
363,0.999342
364,0.238361
365,0.978748
366,0.243872
367,0.235481
368,0.0780489
369,0.981591
370,0.973677
371,0.993671
372,0.476248
373,0.980717
374,0.721649
375,0.946276
376,0.459169
377,0.832915
378,0.177043
379,0.975935
380,0.0293527
381,0.999997
382,0.0382424
383,0.997236
384,0.994269
385,0.659585
386,0.0898353
387,0.0330999
388,0.0741868
389,0.976012
390,0.0870356
391,0.619004
392,0.199006
393,0.835538
394,0.998013
395,0.910751
396,0.2686
397,0.288232
398,0.627654
399,0.976343
400,0.899427
401,0.84388
402,0.35544
403,0.999216
404,0.0452583
405,0.219514
406,0.803609
407,0.141865
408,0.259682
409,0.377015
410,0.613794
411,0.989124
412,0.949249
413,0.963038
414,0.0157258
415,0.981971
416,0.667904
417,0.930711
418,0.999998
419,0.626112
420,0.954592
421,0.861247
422,0.76194
423,0.964646
424,0.999832
425,0.945828
426,0.50484
427,0.33607
428,0.230746
429,0.996198
430,0.939568
431,0.849544
432,0.726922
433,0.972768
434,0.970314
435,0.964005
436,0.419753
437,0.177463
438,0.744372
439,0.929295
440,0.54846
441,0.149962
442,0.145078
443,0.952086
444,0.113437
445,0.585622
446,0.933796
447,0.00137914
448,0.110013
449,0.0847076
450,0.968036
451,0.967071
452,0.619722
453,0.99462
454,0.00558101
455,0.666105
456,0.0754422
457,0.887289
458,0.130767
459,0.99923
460,0.95745
461,0.984843
462,0.419205
463,0.991119
464,0.227588
465,0.131231
466,0.999996
467,0.994077
468,0.0428232
469,0.997924
470,0.947138
471,0.218784
472,0.195157
473,0.859699
474,0.238387
475,0.819883
476,0.218307
477,0.110369
478,0.49457
479,0.985184
480,0.877276
481,0.984749
482,0.951053
483,0.961304
484,0.0165351
485,0.941083
486,0.994748
487,0.788472
488,0.146948
489,0.963275
490,0.995161
491,0.984591
492,0.916861
493,0.0546641
494,0.138888
495,0.838015
496,0.879871
497,0.557761
498,0.913449
499,0.992622
500,0.754785
501,0.830514
502,0.0163269
503,0.922536
504,0.404379
505,0.0245812
506,0.289806
507,0.999954
508,0.919872
509,0.942543
510,0.989438
511,0.68107
512,0.00690513
513,0.791053
514,0.127251
515,0.988085
516,0.981617
517,0.993844
518,0.806818
519,0.0052533
520,0.0632609
521,0.777837
522,0.0481992
523,0.998765
524,0.443098
525,0.136357
526,0.0381908
527,0.391999
528,0.993273
529,0.144014
530,0.00210374
531,0.939572
532,0.845659
533,0.166651
534,0.835349
535,0.625819
536,0.581822
537,0.552491
538,0.652053
539,0.326439
540,0.999821
541,0.821753
542,0.996767
543,0.735269
544,0.822501
545,0.983364
546,0.991412
547,0.979028
548,0.161621
549,0.100583
550,0.355503
551,0.498417
552,0.951898
553,0.998213
554,0.014647
555,0.999757
556,0.185494
557,1.0
558,0.835253
559,0.999626
560,0.886009
561,0.0968638
562,0.0392334
563,0.145103
564,0.0131047
565,0.986919
566,0.0554814
567,0.0305178
568,0.596009
569,0.21015
570,0.277523
571,0.901874
572,0.993857
573,0.287675
574,0.984115
575,0.0155168
576,0.796673
577,0.912305
578,0.0125387
579,0.00599728
580,0.986498
581,0.999116
582,0.984656
583,0.062198
584,0.370055
585,0.893804
586,0.307658
587,0.25632
588,0.276045
589,0.460657
590,0.998853
591,0.928558
592,0.0546336
593,0.991098
594,0.977702
595,0.56262
596,0.0915259
597,0.450957
598,0.410786
599,0.0259717
600,0.954048
601,0.991441
602,0.156463
603,0.65996
604,0.757715
605,0.0283527
606,0.449499
607,0.790084
608,0.75685
609,0.819713
610,0.571116
611,0.925103
612,0.997823
613,0.23082
614,0.0315305
615,0.0683639
616,0.850151
617,0.904597
618,0.636183
619,0.101644
620,0.94998
621,0.0805108
622,0.0179182
623,0.0130704
624,0.0404946
625,0.915873
626,0.997967
627,0.0348568
628,0.0011801
629,0.991402
630,0.999619
631,0.613916
632,0.975492
633,0.997885
634,0.0185439
635,0.898022
636,0.992993
637,0.999623
638,0.0254739
639,0.0961079
640,0.930482
641,0.216115
642,0.312324
643,0.956798
644,0.997904
645,0.210574
646,0.292248
647,0.722798
648,0.0410261
649,0.961778
650,0.9996
651,0.986356
652,0.99344
653,0.261632
654,0.99147
655,0.745933
656,0.584476
657,0.999818
658,0.178724
659,0.814788
660,0.348959
661,0.992817
662,0.037037
663,0.278687
664,0.0379634
665,0.0528916
666,0.131251
667,0.845195
668,0.935795
669,0.998431
670,0.950022
671,0.276816
672,0.489667
673,0.481607
674,0.700122
675,0.0569874
676,0.471049
677,0.9224
678,0.389663
679,0.885679
680,0.144414
681,0.964012
682,0.0862739
683,0.496559
684,0.921361
685,0.96803
686,0.808906
687,0.858889
688,0.974096
689,0.657176
690,0.507363
691,0.889521
692,0.83065
693,0.969375
694,0.657673
695,0.999899
696,0.0712592
697,0.170827
698,0.00203032
699,0.00599144
700,0.744947
701,0.358405
702,0.217877
703,0.0763898
704,0.756249
705,0.987463
706,0.752673
707,0.977074
708,0.999654
709,0.946131
710,0.886116
711,0.909577
712,0.946331
713,0.982614
714,0.36709
715,0.998628
716,0.919215
717,0.826576
718,0.995682
719,0.997065
720,0.0465478
721,0.753239
722,0.0056625
723,0.937773
724,0.938888
725,0.998307
726,0.0683953
727,0.999717
728,0.150108
729,0.522771
730,0.989092
731,0.945021
732,0.835251
733,0.718316
734,0.211991
735,0.958119
736,0.763444
737,0.0113547
738,0.966285
739,0.502144
740,0.908587
741,0.335934
742,0.706615
743,0.892426
744,0.867426
745,0.962782
746,0.982209
747,0.994302
748,0.32732
749,0.00481723
750,0.884531
751,0.971738
752,0.945087
753,0.982278
754,0.0403594
755,0.00251669
756,0.202381
757,0.727407
758,0.173845
759,0.131883
760,0.761001
761,0.937546
762,0.350801
763,0.976471
764,0.510851
765,0.855557
766,0.98216
767,0.997116
768,0.567176
769,0.684453
770,0.961255
771,0.185036
772,0.607918
773,0.306373
774,0.860222
775,0.901812
776,0.312644
777,0.991517
778,0.335382
779,0.999532
780,0.922675
781,0.456086
782,0.744454
783,0.96966
784,0.968671
785,0.432081
786,0.804804
787,0.0841628
788,0.967973
789,0.884531
790,0.992233
791,0.994442
792,0.986036
793,0.996369
794,0.935992
795,0.0049772
796,0.948993
797,0.95905
798,0.968672
799,0.125135
800,0.655648
801,0.692278
802,0.185051
803,0.774088
804,0.046869
805,0.995697
806,0.999471
807,0.999925
808,0.971358
809,0.988031
810,0.988852
811,0.0828254
812,0.907738
813,0.171612
814,0.0301249
815,0.99518
816,0.90528
817,0.932797
818,0.777715
819,0.757223
820,0.381608
821,0.97245
822,0.86296
823,0.998104
824,0.434829
825,0.0284443
826,0.981269
827,0.00354028
828,0.918259
829,0.373386
830,0.457083
831,0.0497761
832,0.729264
833,0.998802
834,0.886792
835,0.999995
836,0.222555
837,0.984023
838,0.239455
839,0.989158
840,0.608233
841,0.00237844
842,0.984967
843,0.823379
844,0.232528
845,0.961315
846,0.931987
847,0.745199
848,0.997418
849,0.0849446
850,0.720647
851,0.946984
852,0.294836
853,0.927791
854,0.993877
855,0.0990362
856,0.33271
857,0.940722
858,0.964992
859,0.163052
860,0.494485
861,0.977387
862,0.201426
863,0.417455
864,0.845113
865,0.733891
866,0.929646
867,0.440314
868,0.671263
869,0.647482
870,0.996775
871,0.994987
872,0.845258
873,0.790368
874,0.999738
875,0.15735
876,0.999477
877,0.0373618
878,0.967293
879,0.989071
880,0.786786
881,0.401107
882,0.986551
883,0.90933
884,0.945076
885,0.88667
886,0.925392
887,0.887803
888,0.327077
889,0.0379855
890,0.243669
891,0.93078
892,0.610021
893,0.969539
894,0.106271
895,0.557501
896,0.520188
897,0.93778
898,0.0436748
899,0.996843
900,0.999457
901,0.975054
902,0.274807
903,0.989237
904,0.999796
905,0.020261
906,0.853144
907,0.964111
908,0.998396
909,0.307971
910,0.0367131
911,0.241511
912,0.979506
913,0.983906
914,0.994866
915,0.921615
916,0.853113
917,0.0191963
918,0.825811
919,0.316126
920,0.512848
921,0.259766
922,0.734341
923,0.990919
924,0.09489
925,0.00126367
926,0.0661925
927,0.00245109
928,0.0941957
929,0.864143
930,0.998545
931,0.71951
932,0.452057
933,0.00877988
934,0.584254
935,0.811964
936,0.896575
937,0.951066
938,0.0515763
939,0.870153
940,0.999646
941,0.140129
942,0.0455856
943,0.108454
944,0.999553
945,0.999993
946,0.508622
947,0.679423
948,0.127133
949,0.997951
950,0.976358
951,0.349299
952,0.0144644
953,0.992486
954,0.825279
955,0.944521
956,0.723275
957,0.0516128
958,0.994281
959,0.952478
960,0.881769
961,0.580063
962,0.303587
963,0.977198
964,0.0474866
965,0.00468112
966,0.576673
967,0.000224375
968,0.555923
969,0.941615
970,0.994506
971,0.970297
972,0.27669
973,0.790393
974,0.994306
975,0.634794
976,0.608819
977,0.456756
978,0.0273928
979,0.997035
980,0.930409
981,0.889525
982,0.856079
983,0.952304
984,0.987672
985,0.0775623
986,0.0944296
987,0.10659
988,0.956529
989,0.729461
990,0.240274
991,0.231172
992,0.953282
993,0.355942
994,0.32236
995,0.506762
996,0.546541
997,0.880279
998,0.99686
999,0.940534
1000,0.997737
1001,0.706986
1002,0.311796
1003,0.893545
1004,0.984442
1005,0.0368584
1006,0.973668
1007,0.992954
1008,0.889326
1009,0.996869
1010,0.98264
1011,0.885237
1012,0.917991
1013,0.0961021
1014,0.984369
1015,0.032537
1016,0.993963
1017,0.992426
1018,0.989347
1019,0.998144
1020,0.529848
1021,0.828641
1022,0.740998
1023,0.110669
1024,0.942042
1025,0.0496919
1026,0.213612
1027,0.0193933
1028,0.589064
1029,0.0693683
1030,0.193071
1031,0.60784
1032,0.926435
1033,0.552385
1034,0.999973
1035,0.0973357
1036,0.795072
1037,0.274247
1038,0.665789
1039,0.0109691
1040,0.999865
1041,0.600669
1042,0.943884
1043,0.16317
1044,0.185081
1045,0.53581
1046,0.0360258
1047,0.0838412
1048,0.988682
1049,0.093945
1050,0.173498
1051,0.779466
1052,0.971808
1053,0.98243
1054,0.931839
1055,0.684218
1056,1.0
1057,0.992196
1058,0.297739
1059,0.974568
1060,0.560949
1061,0.0152404
1062,0.01238
1063,0.038467
1064,0.765706
1065,0.84329
1066,0.995158
1067,0.989352
1068,0.765965
1069,0.904718
1070,0.998732
1071,0.0747207
1072,0.948675
1073,0.157412
1074,0.982659
1075,0.871664
1076,0.045302
1077,0.7493
1078,0.918057
1079,0.66825
1080,0.970806
1081,0.944439
1082,0.998454
1083,0.993105
1084,0.0128451
1085,0.661501
1086,0.998673
1087,0.896593
1088,0.051109
1089,0.95695
1090,0.900287
1091,0.95607
1092,0.856839
1093,0.855236
1094,0.982139
1095,0.697446
1096,0.410286
1097,0.0602966
1098,0.0081955
1099,0.0369404
1100,0.278516
1101,0.108662
1102,0.218664
1103,0.647338
1104,0.258103
1105,0.857114
1106,0.622602
1107,0.355542
1108,0.998932
1109,0.32045
1110,0.091903
1111,0.386607
1112,0.268952
1113,0.0624927
1114,0.999039
1115,0.938731
1116,0.953074
1117,0.158722
1118,0.888298
1119,0.0218633
1120,0.93498
1121,0.928185
1122,0.949419
1123,0.213664
1124,0.437392
1125,0.0173373
1126,0.0350151
1127,0.0813771
1128,0.203535
1129,0.995355
1130,0.983533
1131,0.984809
1132,0.227373
1133,0.110416
1134,0.178793
1135,0.0232752
1136,0.979659
1137,0.960574
1138,0.0730316
1139,0.989932
1140,0.111736
1141,0.0812358
1142,0.00264417
1143,0.71889
1144,0.993687
1145,0.822388
1146,0.997396
1147,0.999539
1148,0.00527409
1149,0.99894
1150,0.258886
1151,0.993801
1152,0.301832
1153,0.0991537
1154,0.795346
1155,0.944125
1156,0.917759
1157,0.907099
1158,0.996231
1159,0.0777533
1160,0.134927
1161,0.981846
1162,0.0717879
1163,0.292204
1164,0.0891984
1165,0.332861
1166,0.937296
1167,0.924708
1168,0.264098
1169,0.967476
1170,0.726541
1171,0.750786
1172,0.641644
1173,0.976126
1174,0.986295
1175,0.998771
1176,0.824118
1177,0.014053
1178,0.157703
1179,0.995667
1180,0.996793
1181,0.828549
1182,0.999826
1183,0.827668
1184,0.984738
1185,0.36972
1186,0.998372
1187,0.538491
1188,0.594332
1189,0.465407
1190,0.0894738
1191,0.983729
1192,0.60797
1193,0.092718
1194,0.67809
1195,0.848337
1196,0.923145
1197,0.928781
1198,0.269593
1199,0.465831
1200,0.887685
1201,0.810989
1202,0.858838
1203,0.78156
1204,0.343939
1205,0.836397
1206,0.567622
1207,0.970685
1208,0.298389
1209,0.0120355
1210,0.942547
1211,0.995261
1212,0.162524
1213,0.0140937
1214,0.900649
1215,0.997202
1216,0.99773
1217,0.909714
1218,0.800186
1219,0.899044
1220,0.542015
1221,0.528958
1222,0.177506
1223,0.718244
1224,0.985771
1225,0.00283316
1226,0.0699541
1227,0.98181
1228,0.340769
1229,0.307985
1230,0.172595
1231,0.812744
1232,0.845699
1233,0.091239
1234,0.274712
1235,0.99656
1236,0.996575
1237,0.993829
1238,0.400089
1239,0.698297
1240,0.104652
1241,0.986164
1242,0.999848
1243,0.114243
1244,0.0116687
1245,0.875927
1246,0.0652233
1247,0.167671
1248,0.900557
1249,0.0730925
1250,0.924608
1251,0.888193
1252,0.118143
1253,0.992131
1254,0.100134
1255,0.386811
1256,0.00327875
1257,0.835291
1258,0.042946
1259,0.0134019
1260,0.0653649
1261,0.941221
1262,0.795468
1263,0.070298
1264,0.0138619
1265,0.415502
1266,0.599906
1267,0.99845
1268,0.257352
1269,0.987693
1270,0.489781
1271,0.980165
1272,0.998302
1273,0.992441
1274,0.137967
1275,0.941634
1276,0.942119
1277,0.00819938
1278,0.513455
1279,0.998266
1280,0.979194
1281,0.0598709
1282,0.218656
1283,0.701809
1284,0.941939
1285,0.0709739
1286,0.747149
1287,0.969145
1288,0.827844
1289,0.982592
1290,0.567562
1291,0.866268
1292,0.262438
1293,0.0505902
1294,0.966907
1295,0.341725
1296,0.162237
1297,0.739877
1298,0.225252
1299,0.234927
1300,0.0229817
1301,0.996307
1302,0.0654828
1303,0.627475
1304,0.667012
1305,0.911397
1306,0.997039
1307,0.791824
1308,0.902882
1309,0.362679
1310,0.00989598
1311,0.365768
1312,0.695918
1313,0.0462922
1314,0.488387
1315,0.995319
1316,0.063625
1317,0.732083
1318,0.997888
1319,0.878577
1320,0.780027
1321,0.25693
1322,0.0674356
1323,0.474418
1324,0.0343375
1325,0.0305326
1326,0.984933
1327,0.609514
1328,0.948007
1329,0.874789
1330,0.33305
1331,0.908717
1332,0.989558
1333,0.99577
1334,0.991977
1335,0.250699
1336,0.660178
1337,0.112244
1338,0.128208
1339,0.0240411
1340,0.907475
1341,0.943615
1342,0.986826
1343,0.992254
1344,0.968982
1345,0.832381
1346,0.27277
1347,0.187125
1348,0.0386485
1349,0.918689
1350,0.967695
1351,0.998728
1352,0.587138
1353,0.996971
1354,0.05066
1355,0.68536
1356,0.981034
1357,0.205446
1358,0.534022
1359,0.4268
1360,0.990995
1361,0.0597508
1362,0.889751
1363,0.980456
1364,0.896862
1365,0.861435
1366,0.995613
1367,0.615491
1368,0.1348
1369,0.984026
1370,0.282496
1371,0.978841
1372,0.974371
1373,0.995422
1374,0.611337
1375,0.018787
1376,1.0
1377,0.884586
1378,0.859264
1379,0.539776
1380,0.29491
1381,0.989781
1382,0.980258
1383,0.535424
1384,0.993737
1385,0.971023
1386,0.999727
1387,0.96503
1388,0.358369
1389,0.943036
1390,0.0197222
1391,0.194221
1392,0.960951
1393,0.891813
1394,0.003187
1395,0.977678
1396,0.157116
1397,0.102125
1398,0.3997
1399,0.999954
1400,0.979708
1401,0.887886
1402,0.72323
1403,0.103084
1404,0.262365
1405,0.959031
1406,0.102648
1407,0.338048
1408,0.619583
1409,0.877349
1410,0.0190211
1411,0.992751
1412,0.0499526
1413,0.796901
1414,0.127554
1415,0.43585
1416,0.806356
1417,0.299332
1418,0.844742
1419,0.425542
1420,0.924805
1421,0.994582
1422,0.0613318
1423,0.605351
1424,0.997678
1425,0.313575
1426,0.253942
1427,0.998034
1428,0.894397
1429,0.996411
1430,0.988212
1431,0.938981
1432,0.998152
1433,0.841242
1434,0.996185
1435,0.994611
1436,0.999894
1437,0.978959
1438,0.600706
1439,0.533436
1440,0.609602
1441,0.0256459
1442,0.544241
1443,0.772765
1444,0.671712
1445,0.946534
1446,0.529072
1447,0.556587
1448,0.819333
1449,0.969586
1450,0.0263404
1451,0.802448
1452,0.954212
1453,0.140383
1454,0.536822
1455,0.034075
1456,0.0619969
1457,0.801736
1458,0.0585648
1459,0.0110235
1460,0.535163
1461,0.0426251
1462,0.775701
1463,0.144571
1464,0.493368
1465,0.012106
1466,0.32435
1467,0.522875
1468,0.964656
1469,0.991975
1470,0.876118
1471,0.998688
1472,0.00767896
1473,0.804233
1474,0.0764742
1475,0.00808467
1476,0.998114
1477,0.938871
1478,0.0254426
1479,0.301133
1480,0.120305
1481,0.998262
1482,0.652499
1483,0.96512
1484,0.00288565
1485,0.273735
1486,0.98693
1487,0.942796
1488,0.00436631
1489,0.601708
1490,0.737124
1491,0.780063
1492,0.959128
1493,0.880212
1494,0.0642705
1495,0.998873
1496,0.128458
1497,0.99486
1498,0.996283
1499,0.796426
1500,0.272993
1501,0.974235
1502,0.0650853
1503,0.202977
1504,0.996845
1505,0.00911415
1506,0.920571
1507,0.0231521
1508,0.998861
1509,0.997592
1510,0.815567
1511,0.946933
1512,0.718791
1513,0.5221
1514,0.0163796
1515,0.902338
1516,1.0
1517,0.91711
1518,0.0174854
1519,0.922181
1520,0.339739
1521,0.793145
1522,0.023
1523,0.304057
1524,0.0466576
1525,0.986689
1526,0.992893
1527,0.763172
1528,0.0509311
1529,0.972911
1530,0.799492
1531,0.882131
1532,0.776803
1533,0.713152
1534,0.581547
1535,0.00916167
1536,0.997455
1537,0.554385
1538,0.497276
1539,0.246527
1540,0.00211867
1541,0.998439
1542,0.743823
1543,0.416251
1544,0.992068
1545,0.424623
1546,0.571414
1547,0.150764
1548,0.0087092
1549,0.999374
1550,0.589113
1551,0.0126465
1552,0.228783
1553,0.955568
1554,0.999769
1555,0.705784
1556,0.887237
1557,0.916805
1558,0.510658
1559,0.0378533
1560,0.169043
1561,0.501269
1562,0.985428
1563,0.991116
1564,0.990715
1565,0.140059
1566,0.361109
1567,0.0333279
1568,0.908435
1569,0.294762
1570,0.526122
1571,0.0308631
1572,0.953264
1573,0.988436
1574,0.984044
1575,0.994978
1576,0.940374
1577,0.987172
1578,0.300012
1579,0.180454
1580,0.958906
1581,0.998146
1582,0.401044
1583,0.957014
1584,0.434168
1585,0.000794663
1586,0.249586
1587,0.129464
1588,0.0355485
1589,0.757172
1590,0.999073
1591,0.982126
1592,0.977056
1593,0.0126658
1594,0.157758
1595,0.167854
1596,0.599141
1597,0.510087
1598,0.254586
1599,0.895898
1600,0.966502
1601,0.0145883
1602,0.767447
1603,0.97928
1604,0.587999
1605,0.336573
1606,0.0427731
1607,0.0524134
1608,0.258798
1609,0.834495
1610,0.694176
1611,0.0556131
1612,0.878751
1613,0.0310176
1614,0.0201559
1615,0.238459
1616,0.60295
1617,0.965244
1618,0.107778
1619,0.415264
1620,0.998239
1621,0.916099
1622,0.981211
1623,0.213823
1624,0.0361373
1625,0.889222
1626,0.0538451
1627,0.89043
1628,0.997763
1629,0.989215
1630,0.973677
1631,0.725051
1632,0.944492
1633,0.73529
1634,0.995831
1635,0.535628
1636,0.639902
1637,0.957249
1638,0.980871
1639,0.813499
1640,0.995995
1641,0.38813
1642,0.911706
1643,0.980498
1644,0.766631
1645,0.987035
1646,0.253506
1647,0.553067
1648,0.00342237
1649,0.643479
1650,0.929691
1651,0.117214
1652,0.303428
1653,0.957487
1654,0.948039
1655,0.188155
1656,0.322165
1657,0.869788
1658,0.99383
1659,0.941163
1660,0.876441
1661,0.834236
1662,0.919922
1663,0.281208
1664,0.49653
1665,0.606659
1666,0.326897
1667,0.999074
1668,0.497983
1669,0.977942
1670,0.114703
1671,0.967371
1672,0.996579
1673,0.902997
1674,0.360378
1675,0.51821
1676,0.99145
1677,0.997548
1678,0.957687
1679,0.0519674
1680,0.369909
1681,0.00572891
1682,0.999566
1683,0.0299951
1684,0.98755
1685,0.7311
1686,0.449851
1687,0.951699
1688,0.991681
1689,0.262372
1690,0.999547
1691,0.704841
1692,0.993823
1693,0.983309
1694,0.297983
1695,0.796326
1696,0.981601
1697,0.138434
1698,0.743726
1699,0.403244
1700,0.00110485
1701,0.99334
1702,0.455713
1703,0.931223
1704,0.911224
1705,0.999972
1706,0.865622
1707,0.914126
1708,0.0782301
1709,0.0504277
1710,0.01768
1711,0.867617
1712,0.705522
1713,0.16482
1714,0.984581
1715,0.982183
1716,0.491
1717,0.991051
1718,0.336007
1719,0.939781
1720,0.958991
1721,0.574389
1722,0.969434
1723,0.64993
1724,0.49358
1725,0.686809
1726,0.992
1727,0.995106
1728,0.876735
1729,0.157111
1730,0.922815
1731,0.0375962
1732,0.997477
1733,0.988036
1734,0.166272
1735,0.195342
1736,0.120083
1737,0.996906
1738,0.131679
1739,0.986269
1740,0.115976
1741,0.731047
1742,0.89346
1743,0.982928
1744,0.919324
1745,0.0207413
1746,0.998866
1747,0.784291
1748,0.94308
1749,0.054325
1750,0.0806833
1751,0.998618
1752,0.0374462
1753,0.361477
1754,0.429085
1755,0.993828
1756,0.777414
1757,0.220343
1758,0.972383
1759,0.992907
1760,0.0698362
1761,0.999335
1762,0.964203
1763,0.593764
1764,0.993448
1765,0.0772213
1766,0.999305
1767,0.967055
1768,0.999518
1769,0.998844
1770,0.105318
1771,0.304967
1772,0.917579
1773,0.993069
1774,0.111895
1775,0.605217
1776,0.999858
1777,0.038779
1778,0.198749
1779,0.0422377
1780,0.704662
1781,0.71807
1782,0.450417
1783,0.218747
1784,0.989074
1785,0.708592
1786,0.927928
1787,0.978364
1788,0.98231
1789,1.0
1790,0.0692235
1791,0.961133
1792,0.244316
1793,0.999066
1794,0.997833
1795,0.498458
1796,0.432862
1797,0.99913
1798,0.818729
1799,0.656852
1800,0.999994
1801,0.996818
1802,0.596713
1803,0.994195
1804,0.200866
1805,0.416569
1806,0.460724
1807,0.614814
1808,0.175798
1809,0.628392
1810,0.904988
1811,0.998423
1812,0.758946
1813,0.954682
1814,0.995655
1815,0.935883
1816,0.881877
1817,0.999992
1818,0.402924
1819,0.3971
1820,0.0138902
1821,0.999366
1822,0.447688
1823,0.223065
1824,0.95228
1825,0.992494
1826,0.665293
1827,0.00324286
1828,0.964443
1829,0.970799
1830,0.219822
1831,0.997972
1832,0.998545
1833,0.00839659
1834,0.232304
1835,0.41027
1836,0.926502
1837,0.625198
1838,0.999741
1839,0.180573
1840,0.993127
1841,0.771976
